312,251,80,22,215,160,121,217,208,301,226,239,203,18,91,168,83,98
267,229,260,200,131,48,56,197,126,256,184,165,163,4,122,230,207,270
258,246,60,298,186,152,30,170,94,240,175,181,136,12,90,228,202,279
221,280,313,177,291,289,72,120,88,204,222,52,10,54,42,102,159,213
211,216,309,317,224,300,283,150,8,218,118,104,61,107,7,137,62,45
238,174,201,314,306,105,284,299,55,212,128,109,19,86,24,172,127,23
311,173,38,262,225,305,81,296,125,288,206,43,147,44,1,180,79,15
253,188,84,241,191,323,322,250,141,243,179,195,101,3,11,82,26,33
252,189,21,58,234,292,318,294,196,285,164,148,114,67,68,135,2,20
220,142,85,178,233,157,303,324,278,259,169,95,106,87,37,110,108,69
319,205,75,149,185,57,129,154,124,273,237,304,198,76,134,171,223,25
275,214,53,49,71,133,77,183,99,297,316,254,261,187,166,210,9,59
248,176,6,29,145,182,34,92,50,247,315,282,130,272,295,231,27,41
232,158,28,161,140,46,5,115,113,269,320,219,308,162,321,194,13,73
244,192,123,47,132,40,14,139,138,276,242,146,281,287,78,302,36,209
263,144,66,35,63,93,70,143,51,264,227,116,257,153,310,167,266,245
271,286,65,100,155,17,112,235,16,236,151,190,32,89,249,290,156,277
307,293,111,119,199,103,97,265,117,268,193,74,96,39,64,274,255,31
