TE	0	1	2	3	4	5	6	7	8	9
0	0	0.0018560251685404523	0.09007379442101175	0.10633104535780108	0.031139721305905175	0.028535952646846562	0.05541660947908052	0.024802348272037547	0.0359597914250313	0.023598200005606723
1	0.0048322918620284485	0	0.06707970020861373	0.07999062476123643	0.005946096142641707	0.005551690911927842	0.030757327849188856	0.023143380023774442	0.03546596869489898	0.030475368538581037
2	0.015007920106877529	0.024846914574292632	0	0.0934468601797943	0.024726803669137144	0.028594030892815987	0.039125266886459044	0.027050465881822926	0.03387040856490628	0.026198275708167365
3	0.052095318414465935	0.03356475314634125	0.10770780639059419	0	0.04853453235387998	0.02980753192507713	0.04949236783327956	0.03767329063161414	0.03541867280564483	0.04361619939019457
4	0.03665526218117418	0.005557161097770761	0.11907789519279822	0.12651793057062496	0	0.05485258728731633	0.039365980359354166	0.029642898647461138	0.024881182384970803	0.004525398845831054
5	0.03994005086904185	0.005644091594794258	0.12518722417536277	0.11083161676532256	0.06235579664964827	0	0.045066540375291626	0.03603204731278838	0.030240287453424518	0.005138364738939731
6	0.045933849120547154	0.005272972450987951	0.10277886928461642	0.13258092919144926	0.030113869320539877	0.03803464755409723	0	0.042505684173196216	0.032455888778208174	0.01150147814310766
7	0.035948603858745994	0.00621646296001443	0.12293913240422354	0.09152222900473296	0.04967350186147424	0.05517993052722261	0.052182205010722314	0	0.047384516842568364	0.010382503472946116
8	0.025798720379048377	0.017467129563248328	0.10910611801809371	0.10301072302021809	0.04226089311348266	0.031175827171867617	0.05056155122093514	0.03176972109570965	0	0.015918283730898493
9	0.03071538603631431	0.008115050209939738	0.0824761759023152	0.09541497756996029	0.013950143778653805	0.009870186902589688	0.03333703149136028	0.027220489178789387	0.039396078012874106	0
