TE	0	1	2	3	4	5	6	7	8	9
0	0	0.012660540936860937	0.027473735273989962	0.04196014532980347	0.07104340376668462	0.04536392240594746	0.08697015507978438	0.05578114358217474	0.021293090969129316	0.011878816673584022
1	0.004087313756898305	0	0.03256720257265765	0.03167729309077038	0.016988450354455325	0.011319071290086009	0.048786066270101375	0.041183495124632624	0.02055635827226981	0.015118750485507771
2	0.010587644940163959	0.016541437554032135	0	0.039317645769668376	0.08909822343531976	0.05445644315454773	0.08194322788297312	0.0951852245801891	0.010850771582121254	0.015618810926755393
3	0.026751710412692666	0.016834027813926	0.034027344625196305	0	0.0900767556694028	0.056519113383194014	0.0790267264916357	0.08586368907797909	0.012226808260881189	0.02054747832787433
4	0.00851450323434002	0.00922276898807408	0.030839162181300676	0.026967465918168572	0	0.12659867687350007	0.11119518639458957	0.10507556058214215	0.021051749755094794	0.006216482065272915
5	0.015984223276748873	0.010808142834006454	0.01469314587397483	0.02177286408789175	0.16862689048285137	0	0.0928929087971735	0.12235021093506065	0.023457854556793167	0.005378560829704671
6	0.020445371550888686	0.011616039771454624	0.01787901485489001	0.03625816439001238	0.13801952792507471	0.06659405016985792	0	0.13885869848718582	0.026550507867545547	0.006900650733816276
7	0.011673635328468017	0.003335550840314938	0.01627624560669783	0.02159936686104608	0.09857199996751105	0.09876367451847674	0.1122199418858507	0	0.03681269674029266	0.011703059233482188
8	0.013908601277706035	0.02338427333703109	0.023625246861061752	0.03375126624089879	0.10097961096321884	0.07091896780710547	0.10293757211091753	0.10641159275709101	0	0.010441174905257831
9	0.022617861559403915	0.041487408430980054	0.024813299323049463	0.034427409178064694	0.03523536778037865	0.02653880333402001	0.09964515532087385	0.0776359253365506	0.029079457733089842	0
