TE	0	1	2	3	4	5	6	7	8	9
0	0	0.0045594925159652315	0.02834176196398843	0.009331395493990096	0.05731179974944655	0.06482905879779127	0.08139321099891281	0.07165774331776281	0.022626581621693186	0.019765763772381147
1	0.0193671373862809	0	0.031237435160856888	0.017328130964501497	0.02396274602278751	0.023784106921992742	0.05358347732081173	0.04211359041319511	0.014621555592119641	0.013243649263035439
2	0.0320344014849473	0.020302512159193164	0	0.0214899594951566	0.06581858575951682	0.0688534365832661	0.08069625970112275	0.04968999398335875	0.016400020205522645	0.014049979544669905
3	0.03284290099681958	0.029922677171970162	0.043801564973351484	0	0.061593253669427195	0.08318882853345065	0.0820441095571841	0.06985730854967802	0.01824138914092767	0.00846381871138915
4	0.013535432913187042	0.0062545637646614595	0.036844131026234045	0.03395376941802855	0	0.1400458078705675	0.11255233665743385	0.06688668128800218	0.019997652240009597	0.006102335581168653
5	0.015312404709650963	0.012985005847806456	0.04282068482699738	0.03484499185033549	0.1329614275697823	0	0.11274295395226411	0.11642902885062067	0.005183268724292099	0.008033671529150205
6	0.036159786634528075	0.029750897942732207	0.038351633793780836	0.024433697218129845	0.08405343716977978	0.08401111741889053	0	0.12203832165329376	0.03247014601233619	0.015686389207262317
7	0.016246648905243362	0.015605951091514022	0.021417748115787276	0.008515117797764952	0.08426402930226423	0.09600089544836829	0.11478095034429459	0	0.010979413275089833	0.02109735885005505
8	0.022629497702596472	0.020692388373699775	0.025170630268206918	0.02551253786756879	0.09985469462142081	0.1029800211928633	0.12120911002689731	0.10573718936686291	0	0.012766526532791214
9	0.02745726442112323	0.035259931074615315	0.02552787779770787	0.02238026555488199	0.0311147153393627	0.02605646659923512	0.09981419214040192	0.0846218556548853	0.018569568600303347	0
