TE	0	1	2	3	4	5	6	7	8	9
0	0	0.009409875061389843	0.0805264473471915	0.07740898602220109	0.027734725856056335	0.02504713577648535	0.039790778778828834	0.027233174313876955	0.03651074387430841	0.04655562027794522
1	0.005532475742681993	0	0.05868964122483727	0.07027943078756436	0.009939663783276372	0.01494137684259555	0.03450532630462106	0.01899002867209102	0.03195086114220598	0.04545849481780738
2	0.058870847965679284	0.03970740756212357	0	0.07777690914060786	0.03743798332359173	0.025510779424123945	0.04015888175540659	0.030491311091841986	0.028442072450315076	0.05366315079068489
3	0.061725340374101226	0.04260573215497142	0.08132565279461319	0	0.021301636093950607	0.03441023292541139	0.040629058806837516	0.03627005972478505	0.02300790226401269	0.058555867350810656
4	0.042353406072385066	0.006641055975727064	0.08117281169308857	0.07479627056993854	0	0.06406974188915739	0.03204766232820515	0.061788052946404465	0.017023199820074768	0.006300348220210886
5	0.05303691896269601	0.008862958037617078	0.08978218267352568	0.09203168108973676	0.05571525166265834	0	0.04251588793408155	0.028803600214962123	0.01099240421349793	0.006255747681908473
6	0.05886916081411148	0.03343673861154061	0.07500146292089532	0.07298839941832784	0.027123939726736934	0.025104775356084016	0	0.05341807244272013	0.04888827048138549	0.02941003231099035
7	0.04559749837024831	0.015706178376153648	0.0815506044180158	0.05832221850765375	0.042032576068848304	0.018672741503032407	0.052721813844760705	0	0.009537034547114768	0.03356688940028663
8	0.033343941624897094	0.022518107895033328	0.08583203100028142	0.06871762236507653	0.017888183076700037	0.03538066374357067	0.03968527027544701	0.04864192599820527	0	0.016969554064691406
9	0.05720632100771688	0.03833409261943126	0.08549729537594156	0.08848976373243207	0.021885640578368948	0.015075309951122872	0.03818902785837227	0.04455239715468872	0.025920551275832017	0
