TE	0	1	2	3	4	5	6	7	8	9
0	0	0.011302441383633883	0.051195971383874765	0.03250565645708184	0.040931370059255165	0.04401159819980202	0.06678204270770297	0.05527715710368886	0.02190460548382767	0.02482172654502976
1	0.007462798369822596	0	0.040972120294725224	0.03609074104168932	0.013385293415566683	0.016462230579561535	0.039252047442147574	0.026930312312697536	0.017769602998288937	0.025269103360541705
2	0.03588260244077392	0.023390752857992195	0	0.03607083483198959	0.07207715195669913	0.03700105961128879	0.08578307299193161	0.0618043578421592	0.014383804318439252	0.03656514582707926
3	0.04826855121731468	0.03656995236567934	0.062151116233893876	0	0.03892946837077295	0.060261845844891186	0.060497740473461896	0.06171950028038019	0.01733962914787576	0.025615801970884648
4	0.021460268969920964	0.007546119433973655	0.054324084555406264	0.04553340695079339	0	0.09622246891134004	0.07083704659911667	0.0696240165507711	0.014408238535806816	0.007355093347665744
5	0.022481547078489227	0.011232187822768237	0.056001631580683046	0.06390073566201401	0.0843393348316533	0	0.08705156785313252	0.0700548013894321	0.009867987983487014	0.006488372226144905
6	0.05358539843168529	0.029808336938568977	0.050678123118382816	0.052837829880519306	0.05888937297942808	0.04367091353717704	0	0.07867383155584619	0.036814928343692085	0.023823727607764588
7	0.03755355802368073	0.014758471667218116	0.0446733473878833	0.024819523476211396	0.053089360867082706	0.049399906604736775	0.06966364785299428	0	0.010561983388733383	0.026204911703063473
8	0.030568158748206373	0.017224661067345017	0.06581618895781313	0.0386974056818518	0.04586149776980382	0.05973526494841506	0.08336880488758606	0.07659434070863066	0	0.013956163203413675
9	0.04518198579763993	0.04200613810296724	0.05456021281986035	0.043297806987811424	0.019993224583596324	0.021978281484809896	0.0734720388780703	0.07695120662733354	0.023236106410457674	0
