TE	0	1	2	3	4	5	6	7	8	9
0	0	0.01320984632205997	0.06397240583348218	0.05970608531715764	0.02974511792660008	0.03663488625048845	0.04246553464219199	0.04130607284930635	0.03164656590446482	0.03499367383582849
1	0.006714613611669072	0	0.04913497327519033	0.05591694274387156	0.011691459337623895	0.016253946821786172	0.03700694798325746	0.018858015598153578	0.029152789023831706	0.03950173143092732
2	0.051292647689132484	0.03331988522327136	0	0.06150535078023809	0.04771212210786991	0.0318091350234451	0.05514618804657305	0.04552597726033481	0.025826742645945065	0.04464444516954333
3	0.063006349867474	0.03503617294732186	0.07502555036907622	0	0.02590095350749242	0.051258281408600184	0.048906810930646624	0.05515377095536521	0.02200719690332084	0.04200380912356275
4	0.03036232334243344	0.006705602738682936	0.06640599913409309	0.06794229132005791	0	0.08137244303238444	0.039231799558265744	0.05836359122181025	0.015300604713885117	0.006423381267999847
5	0.041041292390231576	0.009413625195994478	0.07538758510214166	0.07265626408009315	0.07039781984418533	0	0.05472147350047264	0.04386246490356547	0.01184197990070077	0.005783027273247336
6	0.05760233951532185	0.030769032013134096	0.058180771703912476	0.06327925517335552	0.03384222833027372	0.036704484396382485	0	0.06846249481105121	0.045773256165993835	0.02868703550691176
7	0.04734818591638789	0.017306960181212878	0.06608350792992818	0.047625051120224866	0.05176752347688234	0.03787833540750811	0.06332696095862174	0	0.013408491454301017	0.03235564471052458
8	0.030531868972978878	0.02004553050378247	0.0816899482315462	0.05223613433049652	0.023226872849539153	0.05154498187239929	0.04918775942853668	0.05287739722692727	0	0.019095552306122664
9	0.053310438044989146	0.04512601625935048	0.07165059955919705	0.06820938615642273	0.018413472843205086	0.019726408672088323	0.05494011458656573	0.05061602107818624	0.022381756927638965	0
