1.0188637 0.105661295 0.008086599 0.010956534 0.01562234 0.01 0.22342046
1.2832924 0.4990563 0.0064865304 0.0024472948 0.019068912 0.0028026933 0.89338803
1.497182 0.40227562 0.0033782702 0.0036237247 0.056416642 0.0071261493 1.0743937
1.4393762 0.16805455 0.0065114438 0.017828748 0.014411042 0.01897072 1.2088851
1.3740267 0.40552634 0.0037157738 0.007581489 0.04075663 0.03211328 0.77903366
1.6059114 0.27844632 0.005479843 0.030473972 0.017281178 0.029691579 0.5051599
1.9090129 0.21729468 0.015247918 0.011082763 0.006163939 0.08748352 0.92933244
1.45568 0.64018095 0.0066453447 0.0051606894 0.04714545 0.0031451238 1.053373
1.2974029 0.6754501 0.0032140529 0.01828205 0.027707605 0.028020713 1.2557113
1.0859048 0.77975434 0.0009780575 0.023854328 0.022379514 0.011598088 1.2524328
1.9451731 0.57710594 0.002839055 0.0030433738 0.016535629 0.005169169 1.1630027
2.0221221 0.5877921 0.002234663 0.006942238 0.000779918 0.0031464242 1.2242559
1.6481974 0.47946534 0.079238206 0.001727221 0.0040074424 0.00095933146 1.4731188
1.5051187 0.5549384 0.010419274 0.036208585 0.022892274 0.013939202 1.5618441
1.6993003 0.5866968 0.04186277 0.01672418 0.004636154 0.016966736 1.4282019
1.67155 0.6483686 0.014220482 0.021977268 0.09694295 0.013122496 1.4174956
1.9374199 0.22653353 0.06048946 0.0053126276 0.0011747809 0.023418678 1.6242776
1.608713 0.7909212 0.04320212 0.04976974 0.04117711 0.0019413254 1.416052
2.0313013 0.674612 0.001644531 0.018638888 0.09268072 0.025294207 1.4074178
1.8297526 0.77995 0.0070691607 0.0035292206 0.005514159 0.00061365846 1.4880185
1.7063937 0.7048642 0.0005916782 0.020698836 0.097034626 0.017730514 1.6027311
1.963667 0.8787147 0.00049759226 0.10841544 0.011946657 0.042724006 1.3989214
1.9892865 0.8379766 0.0128385145 0.020134542 0.034373518 0.01552556 1.5066516
1.4497595 1.014115 0.036056783 0.07435551 0.006105252 0.025369357 1.5274715
1.3737099 1.0307852 0.00049013644 0.00974317 0.017872205 0.0011618678 1.5742365
2.219456 0.8151901 0.011430577 0.007550565 0.0049036974 0.03417787 1.39882
2.4118152 0.7576176 0.00013911084 0.02775157 0.010345036 0.030881748 1.5565413
2.09468 0.8494719 0.00174284 0.0022147503 0.02491958 0.047719557 1.5160916
2.0634506 0.6576056 0.028154422 0.012268017 0.07422349 0.003820866 1.771828
1.8763988 0.9467152 0.0074965283 0.0035368009 0.037246894 0.023067344 1.6410267
2.217071 1.1503774 0.00024352578 0.038051803 0.027441615 0.00036022926 1.6462504
2.2399724 1.0882066 0.0022587245 0.04323704 0.023648197 0.06434086 1.7201899
1.4802463 0.9524312 0.022188606 0.003477366 0.009733536 0.0034373174 1.792136
1.987339 0.8342525 0.02531836 0.012165496 0.008123809 0.013091196 2.0455956
2.3763592 1.0835236 0.022740211 0.01576974 0.09932674 0.00012424908 1.8496157
1.9174823 0.99138397 0.024117606 0.033925556 0.01075879 0.0075764745 1.8249652
1.6605283 0.95864683 0.0023643074 0.016328352 0.013124941 0.027572658 1.8568399
2.155228 1.2515075 0.025359822 0.020796686 0.030076876 0.012498911 1.5455308
1.9216709 0.98148024 0.41064593 0.048910104 0.0009010537 0.0019007623 1.7781594
2.2048373 1.1021255 0.009622488 0.0076326095 0.012511479 0.0078052175 2.1418328
2.033508 1.086877 0.00028972488 0.037690915 0.025034357 0.00031438394 1.9706252
2.465289 1.3297673 0.011352309 0.05704771 0.006882148 0.0113794515 1.6539623
2.3541226 1.1693863 0.14685929 0.0042536203 0.11093338 0.03539299 2.023377
2.53344 1.1916004 0.03293042 0.026488947 0.05209446 0.012751065 2.6651921
1.9794873 1.0109777 0.0009783179 0.008475033 0.0039894506 0.0005169192 2.550349
2.6750581 1.2289194 0.1053139 0.04350278 0.054242328 0.0014507847 2.0180147
1.6346086 0.8243983 0.00078309944 0.02488279 0.0030922536 0.044647384 2.0677085
2.0213873 1.1069715 0.004346858 0.006331526 0.005721871 0.0025710114 2.05263
2.209635 1.0561401 9.021542e-05 0.0075634853 0.00970204 0.068425775 2.630555
2.060745 1.0632579 0.0070086755 0.019822102 0.015156801 0.003907977 3.0710413
2.062775 1.2726444 0.004027148 0.0020530606 0.093285255 0.04777209 2.6512198
1.7948389 1.0497719 0.0034297106 0.035249323 0.054674663 0.014028884 2.2220364
2.391534 1.3569951 0.12552817 0.018757366 0.00052896864 0.08393277 2.0948205
1.4794967 1.558211 0.009790654 0.0030244153 0.010222498 0.012703781 1.4398664
1.7572162 1.2013471 0.02344132 0.022736473 0.019413974 0.0005346544 2.4546454
2.3752599 1.442795 0.0095919715 0.0050750026 0.0008432622 0.028996704 2.5584667
1.7297046 1.1682147 0.010297728 0.048558984 0.03842361 0.0025119255 1.9675685
2.4226248 1.4230863 0.010532146 0.01533371 2.3908518e-05 0.019068459 1.844832
1.7246072 1.3904516 0.13009006 0.035440393 0.003310282 0.04609741 1.7524465
1.6819892 1.2848179 0.0013165624 0.004647992 0.024309753 0.04314774 1.9297053
1.5769618 1.3935668 0.05490756 0.013049631 0.0004567212 0.009081178 1.7257493
1.8784562 1.3053172 0.0101260105 0.016078718 0.0011830659 0.009416697 2.3517127
1.7826341 1.2783039 0.0077502234 0.018882243 0.00977374 0.00018468102 2.160874
2.632304 1.5587382 0.01656106 0.0016215697 0.0007505489 0.011783005 1.9352251
1.7446115 1.2855333 0.01940223 0.0016676951 0.0058321375 0.033080973 2.120446
1.9895438 1.445468 0.008543281 0.015836593 0.0013036465 0.008604173 2.5697489
1.9537334 1.5124308 0.06381432 0.026282584 0.0093278 0.003778714 1.5132765
1.5764716 1.5217038 0.014308422 0.0049956464 0.060104452 0.02157447 1.7918806
1.5030521 1.6969477 0.0028569114 0.029379727 0.004880045 0.01250797 1.5216596
1.9183002 1.5779792 0.0117217 0.00035311803 0.0041901506 0.07431449 2.5159218
1.699424 1.4437 0.026319005 0.0033078871 0.046980668 0.034967676 1.9488146
2.1596346 1.5320714 0.018334968 0.0029384976 0.012211606 0.0014725887 1.8845574
2.2609847 1.5230658 0.10230151 0.029327286 0.00094836584 0.0031024783 2.0880966
1.8599291 1.7085081 0.0045977654 0.0542583 0.00082870014 0.021451093 2.6185496
2.481161 1.6792969 0.28248945 0.14423531 0.008462531 0.044051614 1.7750614
2.251638 1.6851095 0.15342206 0.023766011 0.019522786 0.007698923 2.6097016
1.8631791 1.4989542 0.038993306 0.012288001 0.020175718 0.0011884779 2.2183106
2.0591562 1.758171 0.0830738 0.03141259 0.0039120708 0.0073574767 1.5779618
2.431188 1.7266306 0.0040199645 0.036880556 0.016161216 0.0057693906 1.8913528
2.0141826 1.8049229 0.08523602 0.052978206 0.0151847 0.01573662 1.3461789
2.073329 1.6515961 0.010807552 0.032575592 0.036692593 0.050987624 1.8224968
1.4984697 1.4070612 0.6045447 0.0024798836 0.05341694 0.0024536673 2.5380058
2.5863883 2.0383885 0.02000748 0.0056924336 0.0098459935 0.00031993215 1.8371859
1.5398666 1.6822823 0.013747525 0.007793776 0.00022198395 0.0133267585 1.9530853
1.9812647 1.6666827 0.003216272 0.013964289 0.019233359 0.009460254 2.3760629
