125,289,235,229,171,109,151,153,36,78,42,49,177,204,213,186,224,122
201,85,30,82,206,159,189,163,141,81,246,292,208,243,283,165,70,14
105,39,133,2,50,86,143,307,110,131,194,149,274,228,320,319,297,65
111,69,48,57,8,23,264,242,108,114,237,282,308,266,299,236,132,162
68,193,73,24,87,13,129,94,175,103,258,209,169,313,135,311,317,287
100,269,136,74,61,54,3,33,35,154,230,190,267,312,321,211,261,273
84,218,223,130,75,62,10,98,22,9,200,168,255,167,318,322,323,309
127,241,254,148,128,79,34,1,4,66,179,244,293,272,216,217,176,247
145,234,147,270,207,182,77,52,5,121,188,37,276,71,138,268,160,294
45,231,262,205,199,124,60,76,43,63,126,156,256,279,150,253,96,260
158,240,220,285,195,185,134,146,112,29,11,25,28,219,172,226,214,221
113,252,295,298,301,51,281,196,191,101,55,12,32,88,142,198,157,166
56,296,232,184,238,286,250,227,197,26,93,89,139,6,19,91,310,239
173,304,222,324,300,106,288,215,225,46,164,92,18,7,27,107,144,181
180,123,210,245,280,314,174,306,251,31,152,140,192,38,44,15,83,116
137,315,305,119,155,277,161,284,212,58,290,265,120,90,53,59,17,47
97,72,248,303,263,278,187,271,203,102,80,117,275,316,67,64,41,20
118,21,170,95,178,249,104,259,257,115,183,233,302,291,202,99,40,16
