322,89,74,101,136,151,207,197,265,250,251,274,189,124,99,139,23,215
181,155,245,264,176,211,191,171,152,200,186,123,196,143,141,238,248,272
292,302,100,273,275,235,165,45,119,129,118,122,109,17,82,80,174,287
225,282,310,149,284,294,39,87,153,134,10,96,65,103,48,159,217,237
180,234,293,299,145,281,230,236,144,166,12,138,177,9,224,115,13,158
258,201,242,300,318,172,257,255,229,106,22,75,30,36,51,50,86,156
260,216,105,259,309,316,198,202,263,239,127,71,25,78,29,33,57,31
170,178,104,233,253,320,306,223,268,206,83,46,34,66,59,54,184,190
146,114,240,147,212,252,321,317,232,167,112,222,38,179,97,68,150,15
227,113,125,73,169,278,311,312,314,199,157,120,84,32,111,77,175,43
324,56,94,60,102,110,163,140,142,290,267,283,295,148,69,92,41,35
323,27,14,6,24,194,64,47,72,173,298,221,308,244,214,185,183,162
192,4,90,85,63,5,108,137,160,291,304,319,107,277,266,246,3,93
262,28,37,42,26,131,55,91,40,218,254,280,297,213,303,243,204,21
154,226,135,81,2,11,76,8,53,241,271,256,219,296,187,269,247,231
210,95,1,195,121,7,79,52,67,220,128,98,279,276,313,193,286,270
307,261,130,20,70,18,117,49,88,188,168,126,116,19,285,315,208,289
228,288,209,249,164,62,203,61,16,132,182,58,44,133,161,301,305,205
