20,185,273,241,218,195,131,102,69,79,76,37,114,167,208,160,286,119
146,262,104,67,106,86,143,109,147,187,137,186,150,176,151,81,91,70
68,22,298,51,30,73,132,317,289,246,169,205,230,253,180,183,116,46
122,63,19,287,31,16,123,182,256,271,277,200,194,211,197,149,117,93
212,89,56,28,268,38,47,87,166,204,297,221,158,244,129,148,239,113
72,103,101,36,5,215,62,57,112,247,251,282,319,306,231,267,240,139
71,105,198,78,24,7,269,115,39,100,172,304,291,320,284,242,278,219
171,121,179,127,59,8,6,141,40,136,265,305,283,307,321,322,153,133
193,224,98,168,111,75,4,2,107,170,229,92,252,214,294,323,190,272
99,279,220,243,161,53,21,10,1,130,140,196,266,308,254,285,227,261
32,293,310,311,232,209,159,203,154,33,44,13,9,125,255,206,275,324
29,235,259,312,300,184,270,281,216,177,55,138,3,66,83,95,110,162
250,309,299,313,314,296,201,128,88,25,65,27,292,34,41,58,258,228
85,264,213,295,301,245,223,238,217,120,90,64,11,178,15,43,108,276
181,94,164,274,302,315,280,303,199,96,82,80,97,35,225,54,61,77
157,145,263,134,222,316,288,248,174,124,152,188,60,74,12,175,23,52
48,45,126,257,236,260,226,233,191,202,189,234,173,207,42,14,135,17
142,26,84,49,118,155,165,237,318,290,144,249,210,156,163,50,18,192
