TE	0	1	2	3	4	5	6	7	8	9
0	0	0.013677110220516136	0.029015338672670112	0.03848956770061013	0.03452996741923446	0.02858248723042954	0.07005980922135054	0.05819802837049275	0.0015264568556306833	0.019242819388706752
1	0.011455706778346585	0	0.02110224971244802	0.0296606430084335	0.020043398710003685	0.01654534217169449	0.061063145639146	0.026799838003716266	0.012534918417339294	0.015221618503253301
2	0.0258851182214518	0.0223733566873272	0	0.05133562540991889	0.038636031089182135	0.046167751005503604	0.0447770712719349	0.05910697152285304	0.0062465250191165	0.005159641568909837
3	0.018036247202744066	0.008244636540658865	0.06569379494236222	0	0.055602592696322214	0.03744132017774553	0.05409356110275409	0.08149719514314599	0.009355088243436479	0.013932379713672116
4	0.013320376269294196	0.0035090162573626596	0.029241454234330378	0.016529499922682708	0	0.13528952481656772	0.08495000546005506	0.08846105270603126	0.011070110533910184	0.015465514443716775
5	0.01120209294631312	0.004391651127690242	0.03589708685340605	0.006431326128446434	0.15046293831762858	0	0.06967272545120437	0.09896842593983445	0.02250661716161046	0.015430961716041117
6	0.03075791361912397	0.01620974534751478	0.009815709699521506	0.02586283159130162	0.08891730065410146	0.08721119919411065	0	0.11313851891911199	0.016773339246414266	0.014575571646140505
7	0.019522216752751977	0.010110249499187231	0.024705009014820097	0.016582857448365285	0.09757499723346323	0.09371467194856227	0.1381904037178172	0	0.017004591051382804	0.021658713218064875
8	0.012377635663358586	0.01315427081654819	0.01898899158121559	0.02405103186505246	0.07727330091214127	0.07119264149646184	0.09929273074648831	0.0996158511294555	0	0.02116118766987846
9	0.02112851428919569	0.0242631286685725	0.023665572663924026	0.02432985306889087	0.04659300661181039	0.03519217032847052	0.07106837204680157	0.07074257647772023	0.015821481836790725	0
