TE	0	1	2	3	4	5	6	7	8	9
0	0	0.009502150726761012	0.05070851119751874	0.0498882487795377	0.05163332954180625	0.04768598127746265	0.10721862634043808	0.07920571090582737	0.013194315635987816	0.020334053322760334
1	0.007755052996763926	0	0.04218904435573335	0.0424020491076003	0.01283209144424821	0.007161752167256675	0.07097484358863011	0.024817747797130255	0.016266043552411368	0.015047621978481397
2	0.026244952900173982	0.025778480729889145	0	0.07443528650706212	0.07220891446616247	0.06991911847788797	0.06359287075624816	0.0844846909742881	0.017418991060766546	0.00864732262237501
3	0.03275038395738225	0.01437660755463018	0.08706399899431286	0	0.06522758186550244	0.04710200162535411	0.06941198541571299	0.07423490368117033	0.014616064159510188	0.025557357240261803
4	0.019201881464651637	0.0031104255431663513	0.05149947546434038	0.04189345571835881	0	0.1259933630813494	0.10601234143018091	0.08501449160852584	0.015237031896881218	0.011716111908544092
5	0.012883035194789444	0.0029295384331196883	0.04915603775623862	0.027652113782387928	0.11971388313170361	0	0.09826486678465877	0.10444060212340223	0.019268496234067622	0.008935192960596456
6	0.029648742597109295	0.017682296136183762	0.01599014790121943	0.03763528483193463	0.08742127377325633	0.06933672232830135	0	0.09078126229389377	0.024951803583100216	0.02467811674748237
7	0.016701385549951535	0.009598591649207372	0.043261341219615064	0.036332416134782115	0.10936719976029019	0.09608685705223079	0.11743443455634044	0	0.01715336438740264	0.01456473951193897
8	0.02591277779898852	0.010105429875187337	0.03386104982225557	0.03884217413122489	0.0890985780298456	0.08140449544900509	0.13855798547403808	0.11336786834363692	0	0.009437260227771051
9	0.035064413178903575	0.025407396789267785	0.07371790318773193	0.03946883838091478	0.03896041879191593	0.034195820823238854	0.11262197958513832	0.09727213212084172	0.016197783568669074	0
