TE	0	1	2	3	4	5	6	7	8	9
0	0	0.02464086340908129	0.03871549715615205	0.03886690701357315	0.03992688805212674	0.039459725596379586	0.05076876595644863	0.04465268137653018	0.01201898366613825	0.017730659385464097
1	0.021536356088933624	0	0.027502335150321768	0.03526948407323488	0.03419057859542307	0.03378966896092355	0.057510870771069256	0.03468760069172035	0.01897995768113698	0.01533441032479044
2	0.029663826660676556	0.03358234631573224	0	0.06305979620547035	0.02581475262616808	0.03860569358594333	0.04829752327416608	0.0478931796818291	0.00401656414092277	0.005605731375112179
3	0.020387409315941907	0.012174391725119318	0.07249103393549579	0	0.036634891154930696	0.02582923189396252	0.04371294517799992	0.054927896092241975	0.004574767397886943	0.009222730130044798
4	0.014304265804034709	0.004080594024365019	0.03009055623206637	0.019309291188646254	0	0.19399510464803288	0.05586097553127832	0.09876231408453172	0.008757481420673365	0.015244002020468378
5	0.008262184340596408	0.004833434789872221	0.04193076638270387	0.029797411149301886	0.21052755073664695	0	0.0434598582519185	0.07445257347671477	0.04331682303410367	0.023258743326484213
6	0.024382690766786383	0.017221472308395908	0.0090133325078026	0.018159269614662795	0.09468037479631058	0.09816201753243073	0	0.15816737393186664	0.01922603430252768	0.01320258198125808
7	0.015031381240952995	0.01325418081776758	0.03514644175626412	0.030428577205147554	0.1272697241272385	0.09215847622702432	0.1559782521230528	0	0.035290488753710963	0.03025245772489081
8	0.011660375181003206	0.01776353945884429	0.029167347590197533	0.03185588561656583	0.08239690026150653	0.10041568732338121	0.050054859556282694	0.07044628464297137	0	0.022506436247387875
9	0.017531764310129344	0.025220508182112737	0.03482532292430045	0.030746193379305373	0.07927579179838798	0.0664831982192691	0.04570420297626027	0.06201960579178216	0.029199217184028913	0
