TE	0	1	2	3	4	5	6	7	8	9
0	0	0.011187205646112978	0.06186722273187096	0.05579291598258173	0.05162105586418907	0.028271991586444032	0.06203418586632615	0.05587641226793432	0.014636135666034231	0.02093528672095615
1	0.007880106094471703	0	0.04618738490050264	0.053739027420256054	0.013871586162251308	0.004412935063551779	0.04202314866939688	0.020319176147430725	0.018249612447949055	0.023180839016019323
2	0.03120082701144761	0.0397716025251485	0	0.0878957374182969	0.055350581292693976	0.05434440583912501	0.05837190597085871	0.05228260535145515	0.020619551815457264	0.01601835163492124
3	0.04459290074180135	0.03078674425280159	0.10025213534341616	0	0.04624636346201271	0.04168998872924543	0.0653860289212193	0.04908088329566297	0.020684184211969707	0.031562720763556804
4	0.024506958275423193	0.003498626325199506	0.05969024102869418	0.046736727988616826	0	0.0911631771579033	0.066184112207333	0.05810922677236582	0.016263591393791698	0.013375387202600496
5	0.021772897432635205	0.0030460326953578192	0.0562444832327388	0.03604529700294322	0.10239336603044347	0	0.07351694076961361	0.056486005508763336	0.021217673963766333	0.010834508997081006
6	0.03405943192888267	0.01926292633728576	0.01668323286791896	0.05509951997888105	0.06308207180215275	0.03574041683312465	0	0.04817148933970722	0.027018211532976906	0.02634711645391188
7	0.017013540741169144	0.009881545487691611	0.06188521705862689	0.05638929909846062	0.09027326026071947	0.07275935311883988	0.08568702348993629	0	0.018818770340335193	0.02041530238022764
8	0.036858816284143434	0.015060535576690246	0.05823346396313328	0.05182721706107049	0.06205287516366454	0.05286599959272206	0.0915795356516943	0.06271489136776005	0	0.013862907615735451
9	0.044587075217440854	0.03241826965798868	0.0794401210580053	0.06257913363255178	0.037399603593349665	0.02597388439353879	0.07938021123758364	0.06242812269431888	0.017200264655366945	0
