TE	0	1	2	3	4	5	6	7	8	9
0	0	0.01137555865385663	0.03190246923266365	0.042433071423733176	0.04314110337080784	0.04641401921641082	0.1031828582801363	0.06960314550237547	0.004262910977022738	0.014535548212849608
1	0.006712573476908574	0	0.029209982540536087	0.033411941941587926	0.014931086353646976	0.008700091088128137	0.0774674994477614	0.023831702929342176	0.011751371761045373	0.012388318132699378
2	0.024283870695440784	0.020730264357689744	0	0.057907320627941135	0.058894057640969846	0.04992949458295181	0.07538042224210792	0.0866527053284816	0.008359037969657574	0.004982313431192822
3	0.024125409717967734	0.009246962948111287	0.07931391535221545	0	0.06338432874000453	0.041264255840672046	0.07927838879235555	0.09736398382615748	0.011499179449078124	0.019753277720568483
4	0.019280000409793226	0.0030355741844334066	0.03843665694553625	0.02383146513708576	0	0.12053902731737352	0.12550342811877907	0.0852373810618499	0.015645831818738947	0.014423464941693474
5	0.01209521476280484	0.0030773689049425177	0.03890985175413659	0.010082696938118767	0.12997609980470362	0	0.10805676534738931	0.11893700704230523	0.018581008304516432	0.0069065565133370746
6	0.02560963553408539	0.01635155040666962	0.01564749732801164	0.02942173984730733	0.08937884890526238	0.08131600061438453	0	0.09806804492993025	0.022480750824567818	0.020099238335440448
7	0.0223395278540914	0.009016064067814725	0.03388377413736529	0.02343999569539521	0.09021429336166865	0.08817791498604692	0.13324103666897702	0	0.017654113250699432	0.017042998538870827
8	0.01628734444103146	0.009506369286931469	0.028546568706918067	0.030759991321836367	0.09072715198956603	0.07133078925754796	0.14882997678932247	0.12118592995187948	0	0.016815490699029025
9	0.02871633960858678	0.018010748512275028	0.04748846772100012	0.03396895539064434	0.041986356912964956	0.029475281067907026	0.14129449002208777	0.09901623322170165	0.015739794184155356	0
