TE	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
0	0	0.008454413191254522	0.002689765952419783	-0.005177274121474038	0.004418426028415822	0.02458721081615457	0.02288021363476686	0.028159516237400383	0.06437137007198193	0.0415152434962427	0.07794422244083027	0.024265365567587103	0.010173782551442263	0.012130982326008	0.01061591806741837	0.012416748224387448	0.004211362876920195	0.008397707406363883
1	0.03715748145167802	0	0.023883948161200496	0.005335028127298897	0.0013885954375488618	0.020046496597281593	0.020240794226488543	0.025260291798115404	0.04271782408902549	0.03384352951147075	0.02358257499330907	0.010595928503684278	0.005808620448616766	0.018737126790640025	0.016331962133497312	0.008308026205415054	0.017454842777543403	0.02120790258817706
2	0.05248811726855172	0.019342822146083218	0	0.011379454352581043	0.005383231309219194	0.024371164087217467	0.022553313778119297	0.0390960901542632	0.04805167924774762	0.032267668933655916	0.02225915667019667	0.015574004897735414	0.005770732819358366	0.02053858933499234	0.011454884235603417	0.002930559406430517	0.016906661478958227	0.011042971223176542
3	0.04280096871307547	0.015771313539985135	0.023758033279916522	0	0.008671683097097418	0.028046026016770673	0.02986191485794367	0.037284230982558335	0.04439795722498507	0.03540407971240449	0.035760337826188836	0.016163506437960978	0.0032118614251343703	0.014664756597931728	0.012338596513498928	0.0019967626046875284	0.006981065509475396	0.007200421715669898
4	0.050134353031996794	0.00970286336157976	0.0205845220438319	0.019493897630601716	0	0.04287497660766711	0.033457475126074894	0.059281926386749756	0.06437910679084326	0.041914290427480946	0.030053046192748623	0.009624176822455692	0.005574860127576538	0.015356946600437512	0.008473539611492829	0.0036304809025206673	0.00814172281316861	0.0042513985960620174
5	0.06373075734708084	0.0056149633896752735	0.010958782932150012	0.016775761254297722	0.029525424988301685	0	0.03244777860318741	0.06535111542715986	0.07132288477468808	0.05493925726812976	0.0359621659693221	0.009558003256569664	0.007791506598848445	0.009843762084783235	0.014565461504211145	0.0029970391455106746	0.005887320279870295	0.007618078210560667
6	0.04782175111322108	0.0023583355007871917	0.009794032497941476	0.011808807407700784	0.012498004758663436	0.014786806926547862	0	0.08655895047752075	0.08767501870405821	0.05843193151917509	0.029420754845607088	0.01917370408446344	0.0023751499811594592	0.01090880949689546	0.011375306024854755	0.005213105264852733	0.005803394262173354	0.007385711333697308
7	0.04566782318211542	0.0027778528161568118	0.012007875501785083	0.007020452864070104	0.009770183402809267	0.01852292714756607	0.023078876490586524	0	0.10782208073378668	0.08830903726856693	0.03231858959737624	0.012092112273486217	0.012915523392517055	0.014213254894865064	0.007304638718321791	0.002120217693966021	0.014529860426969052	-0.001854330348519082
8	0.05455670855613005	0.0072310642921333745	0.011238457670004904	0.005416339024285509	0.011012246328877947	0.007970524462842332	0.025723334330248225	0.018108116910983445	0	0.09435387316210447	0.04761639639058866	0.008660443147841349	0.016029203095401522	0.029189799579271508	0.0003991788535671097	0.01125051761928772	0.0056128020048113484	0.0006601984089123345
9	0.04929946560889282	0.002391407651008364	0.005909658826827961	0.007212934518066068	0.0014614514001083181	0.0090891797403276	0.023864414279265913	0.022223076992175718	0.031039652979227766	0	0.04815239186800733	0.020462411602898523	0.009256536532496775	0.01631426142765115	0.004056930787786054	0.0004159620971635233	0.004881043665867118	0.002661699204975136
