TE	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
0	0	0.00870933474240111	0.015850902306170308	0.009395814061922796	0.01817218064120277	0.04446296986971369	0.04943269699238981	0.04621563182708669	0.029353621103675766	0.024143295240737373	0.39883299049228194	0.1728963017664309	0.04815889609412479	0.02783761338849941	0.034549657704553594	0.03140360343864264	0.010270007099752858	0.022106859377900114
1	0.28700000595555186	0	0.00910645528146057	0.0060611359052926	-0.00013680760958925962	0.01779707758630502	0.024843912629521177	0.008699791144674496	0.01124313753712568	0.011847138465162712	0.2721159747399857	0.08644469904504978	0.027329033102539382	0.01707084981322521	0.029900872410710263	0.010974168007869411	0.0036908570829643048	0.02061313975892924
2	0.29331760405959156	0.0034797728195688597	0	0.015700109508254175	0.009945047524453236	0.023686470505821167	0.020374249189066846	0.020964736524117445	0.019679725721825102	0.014546781059947465	0.2707516577206695	0.09026994905415839	0.03704866443980383	0.017029957609886466	0.023326039805803507	0.011377853570685053	0.01042979849759872	0.017990493472186855
3	0.267358913645431	0.005731931446850301	0.009780061021879444	0	0.010187184227526439	0.023130648648222413	0.021321506423530905	0.02483702678349813	0.015994700642523542	0.014960089013974961	0.2638131781947158	0.08666287761125754	0.02324946207633142	0.014036843652172174	0.03274591863062577	0.009766091469826156	0.006506886468882285	0.011676629920066637
4	0.23775977443530172	0.006153012858843218	0.009582912424822653	0.012110345099788415	0	0.026096860772206014	0.02675439668428023	0.02618388079804757	0.01630263554716824	0.01587466876278734	0.23189943503860078	0.08882505419463867	0.020211958132993316	0.009542686433815593	0.02395424498243452	0.01325733015147784	0.009717890753040123	0.014721748542519566
5	0.23031964267144928	0.011922213262306676	0.015792496666239077	0.014445857057732159	0.024181873325635494	0	0.03243672729039513	0.021581250713377235	0.028796789846678668	0.023784105548732372	0.23073261225175637	0.09048167567686526	0.045589797890719284	0.010340882581826756	0.03709578319954191	0.01067115378187112	0.012805845269617581	0.01339193292523094
6	0.20903336868170483	0.013820612704287827	0.012150884343992014	0.015324537496816842	0.027674295275699798	0.022452588244326704	0	0.04785406994941165	0.02723837584121514	0.022806684092155298	0.191531172031422	0.0975214769028098	0.033703583340137594	0.013476377046820868	0.02376331670323419	0.015349672285256945	0.019589131902235966	0.014491382793207067
7	0.17647726152783186	0.010614808600273503	0.011941299027127475	0.007853281448920611	0.02574710124810069	0.04016671075806132	0.029102793251121504	0	0.026680372240280966	0.035292203548455185	0.17419059173611662	0.10460559659512163	0.04772717762296754	0.021108515502632423	0.02366419856935831	0.00901467413987872	0.024737043738384642	0.0020890129994851946
8	0.10957142398123092	0.006366234791854066	0.01870697089279548	0.018516341135803006	0.013188024999207792	0.032631581911156164	0.032865500037206105	0.045194192734442064	0	0.04874647305371839	0.13241804899926654	0.08975968753861499	0.041921841490376956	0.03447312640703114	0.02111507709876859	0.021497776661968754	0.014858631426522472	0.006443443425654054
9	0.026559204152657483	0.008468453477434058	0.01001962379934017	0.0132265687784765	0.009025764425843574	0.01775870238304181	0.026589864272070107	0.029814708310455365	0.019870700626907056	0	0.057477384271466724	0.04041994885700066	0.016949777667737725	0.026238126117379506	0.016001031252732088	0.010956416586582406	0.015530636003489287	0.0099855775978155
10	0.44230775033063147	0.011543365861664977	0.016773502515114398	0.01567952689315546	0.019826919174736026	0.03104340636778666	0.04953882971091292	0.034698693173988694	0.023482147546875633	0.019271027400189638	0	0.1608710927862864	0.06142560647795245	0.03499816509866398	0.024096540915493438	0.020334563422663807	0.026128543322182455	0.014149311811182246
11	0.33583063313075195	0.011777049192230077	0.012046661778652198	0.007736334723776092	0.015254184840968129	0.030929064775148358	0.03266331148808738	0.03564995384858852	0.018989112284668312	0.0189840684958801	0.3301843991894723	0	0.019711675135635383	0.012575250852287731	0.014048016454544052	0.02117666843666389	-0.000598783877439173	0.004703086783200156
12	0.33576392484211115	0.0034765263466403533	0.008736184246556145	0.005249348330084407	0.0061240072636507045	0.01621330189946692	0.02169831962963235	0.0204159111827114	0.013989871726358759	0.015253077722513502	0.27167620718453683	0.09229926940312348	0	0.017359592115940965	0.01739982887436331	0.01340152573486023	0.0021231066070270354	0.016582224755442593
13	0.3023614657529689	0.00020442400062951142	0.003599688817496252	0.003428111113945227	0.0039098113668193536	0.02980171821083036	0.013192690154684614	0.007466899942597824	0.011522187299729448	0.009065405645100862	0.2832913340961415	0.08781856689588599	0.017914461648002845	0	0.010909294060859004	0.005920418353795063	0.004340249805756398	0.0016553099185715175
14	0.3323668072327446	0.00692473490050983	0.006364394519018265	0.0008227463451400257	0.006269768136300187	0.01837930514879017	0.011000691092361549	0.021649685298453868	0.008537267467329475	0.013720599996240163	0.289846065784627	0.09267055264184987	0.03400254413041659	0.018103601849920735	0	0.00910268639863248	-0.0015667936060407793	0.0036559787837580223
15	0.32108610421622374	0.0013153001312997022	0.007834482487132382	0.010842164667932109	0.0048372626439555574	0.018325604196341844	0.00831759628091153	0.01539403499860916	0.011476149898195988	0.01381932141200924	0.3100173816171707	0.10908028310178265	0.027061772563130446	0.013563949806111366	0.021012009702615714	0	0.0028894567469738646	0.007385316406314516
16	0.306663343053671	0.002757361093059866	0.008630205961446025	-0.0035628036275660475	0.007391286477886328	0.013048577941324973	0.017027732626956327	0.020738271303089636	0.00928877792617742	0.012816062233851197	0.30102608467415254	0.09779179635101624	0.03575203514047163	0.016662302601326513	0.020508560107076856	0.012858365291506814	0	0.007255091486331713
17	0.3011262040365245	0.0027238911441407245	0.011348085359446852	0.008255882234600545	0.007873818697311243	0.0168315263127752	0.022948523252955245	0.021524004789922162	0.01129366625484963	0.010840698642829112	0.30099442931370707	0.09098426877442774	0.03486189179931171	0.012764664302180553	0.028503709711283524	0.02011574490580082	0.005034685220040788	0
